system,metal,dope,bader,BaderOcc,Rel_Occ,d_EF,d_occ,up d-occ,down d-occ,dup-Ef,ddown-Ef,d-edge,d-fr ,d-fr up,d-fr down,t2g at fermi,eg at fermi,t2g up fermi,t2g dn fermi,eg up fermi,eg dwn fermi,t2g occ,eg occ,t2g up occ,t2g down occ,eg up occ,eg down occ,zc-occ,zc fermi,zc up fermi,zc dwn fermi,zc up occ,zc down occ,fwhm,d -3,d3 occ,d3up,d3dwn,d3upocc,d3dwnocc,d-band,up d-center,down d-center,Wd corr. Dband,t2g center,eg center,t2g-up center,t2g-down center,eg-up center,eg-down center,ZC center,zc up center,zc down center,zs,ebs,eas,eds,ed3s,d-center,up d-center,down d-center,Wd corr. Dband,t2g center,eg center,t2g-up center,t2g-down center,eg-up center,eg-down center,ZC center,zc up center,zc down center,ed,ea,eb,ez,Dd,Dwd,Ddup,Dddwn,Da,Db,Daup,Dadwn,Dbup,Dbdwn,Dz,Dzup,Dzdwn,Dd3,Dd3up,Dd3dwn,Dd,Dwd,Ddup,Dddwn,Da,Db,Daup,Dadwn,Dbup,Dbdwn,Dz,Dzup,Dzdwn,pc,poc,pf,y
4,1,2,1.069,6.931,-0.037,0.608,6.3,2.228,4.073,0.592,0.016,0.611,0.317,0.617,0.023,0.292,0.316,0.275,0.016,0.316,0,3.459,2.841,1.211,2.248,1.017,1.825,3.654,0.553,0.536,0.016,0.959,2.695,0.867,-1.462,4.758,-0.629,-1.9,1.641,3.117,-2.607,-2.162,-2.851,-1.316,-3.068,-2.046,-2.848,-3.186,-1.345,-2.437,-2.333,-1.749,-2.541,-2.709,-2.357,-3.169,-2.809,-1.856,-1.115,-0.209,-2.003,0.406,-0.982,-1.327,-0.084,-1.867,-0.411,-2.219,-1.138,-0.03,-2.22,-1.64,-1.516,-1.876,-2.178,-5.651,15.515,-10.638,-2.033,-3.524,-2.141,-14.502,-1.204,-2.474,-0.822,-3.212,-32.484,-1.214,-3.255,-2.608,-1.641,-2.42,-4.79,-1.03,-1.43,-1.13,-1.39,-0.43,-0.71,-0.76,-0.75,-1.57,-0.55,-1.06,-7.07,1.77,0.97,0.72
4,1,2,1.145,6.855,0.039,0.597,6.3,4.064,2.235,0.008,0.588,0.588,0.316,0.023,0.614,0.222,0.374,0.008,0.214,0,0.374,3.454,2.846,2.242,1.212,1.822,1.023,3.658,0.546,0.008,0.538,2.69,0.968,0.883,-1.46,4.776,-1.893,-0.637,3.127,1.648,-2.606,-2.845,-2.171,-1.31,-3.07,-2.042,-3.184,-2.861,-2.429,-1.355,-2.321,-2.529,-1.745,-2.69,-2.344,-3.166,-2.801,-1.849,-1.104,-1.98,-0.211,0.424,-0.977,-1.305,-1.853,-0.089,-2.18,-0.407,-1.113,-2.179,-0.021,-1.617,-1.503,-1.726,-2.129,-5.707,14.854,-2.052,-10.573,-3.535,-2.181,-1.21,-13.601,-0.836,-2.516,-3.288,-1.234,-45.23,-3.272,-1.652,-2.587,-2.42,-4.81,-1.43,-1.03,-1.12,-1.39,-0.7,-0.42,-0.75,-0.76,-1.58,-1.06,-0.55,-7.06,1.77,1.06,0.72
4,1,2,1.133,6.867,0.028,0.635,6.303,4.061,2.242,0.006,0.628,0.573,0.315,0.022,0.612,0.219,0.415,0.006,0.213,0,0.415,3.451,2.852,2.239,1.213,1.823,1.029,3.661,0.586,0.006,0.58,2.688,0.973,0.869,-1.457,4.776,-1.889,-0.642,3.121,1.655,-2.606,-2.844,-2.174,-1.309,-3.073,-2.04,-3.184,-2.869,-2.427,-1.358,-2.317,-2.525,-1.743,-2.683,-2.338,-3.167,-2.799,-1.841,-1.106,-1.977,-0.219,0.423,-0.979,-1.307,-1.851,-0.096,-2.176,-0.414,-1.112,-2.173,-0.027,-1.614,-1.501,-1.725,-2.117,-5.699,14.912,-2.054,-10.253,-3.524,-2.183,-1.21,-12.612,-0.838,-2.485,-3.292,-1.237,-36.022,-3.277,-1.652,-2.577,-2.42,-4.82,-1.43,-1.03,-1.12,-1.4,-0.7,-0.42,-0.75,-0.76,-1.58,-1.06,-0.56,-7.05,1.77,1.24,0.73
4,1,3,1.046,6.954,-0.059,2.134,6.408,3.172,3.236,0.986,1.148,-0.441,0.589,0.594,0.583,1.482,0.653,0.713,0.769,0.273,0.38,3.176,3.232,1.563,1.614,1.609,1.622,3.768,2.044,0.949,1.095,1.851,1.917,0.424,-0.746,5.045,-0.73,-0.762,2.493,2.552,-1.888,-1.884,-1.892,-0.561,-2.572,-1.214,-2.585,-2.56,-1.201,-1.227,-1.396,-1.391,-1.402,-1.397,-1.214,-2.572,-1.888,-0.747,-0.62,-0.599,-0.641,0.861,-0.447,-0.898,-0.424,-0.471,-0.88,-0.915,-0.607,-0.58,-0.634,-0.621,-0.448,-0.897,-0.608,-10.331,7.438,-5.294,-5.046,-7.103,-3.6,-3.687,-3.429,-1.828,-1.773,-6.21,-3.193,-3.025,-6.76,-3.414,-3.349,-3.39,-11.42,-1.68,-1.71,-1.23,-2.66,-0.6,-0.63,-1.34,-1.32,-2.7,-1.33,-1.37,-6.93,1.77,1.32,0.77
4,1,3,1.08,6.92,-0.026,0.392,6.3,4.082,2.218,0.01,0.382,0.658,0.321,0.021,0.627,0.158,0.234,0.01,0.148,0,0.234,3.468,2.833,2.255,1.213,1.827,1.005,3.645,0.32,0.01,0.31,2.699,0.946,0.877,-1.459,4.755,-1.898,-0.626,3.115,1.64,-2.601,-2.847,-2.149,-1.312,-3.06,-2.04,-3.182,-2.832,-2.433,-1.326,-2.344,-2.548,-1.762,-2.722,-2.361,-3.165,-2.808,-1.854,-1.083,-1.987,-0.162,0.45,-0.957,-1.281,-1.856,-0.046,-2.193,-0.346,-1.106,-2.209,0.021,-1.623,-1.501,-1.716,-2.179,-5.82,14.015,-2.055,-13.724,-3.623,-2.21,-1.215,-26.375,-0.834,-2.903,-3.295,-1.222,44.144,-3.259,-1.642,-2.618,-2.42,-4.8,-1.43,-1.03,-1.13,-1.39,-0.71,-0.43,-0.75,-0.76,-1.56,-1.06,-0.54,-7,1.77,0.76,0.69
4,1,3,1.126,6.874,0.02,0.477,6.302,4.074,2.228,0.008,0.469,0.583,0.316,0.018,0.62,0.161,0.316,0.008,0.153,0,0.316,3.458,2.844,2.248,1.21,1.826,1.018,3.649,0.423,0.008,0.416,2.693,0.956,0.872,-1.475,4.762,-1.911,-0.65,3.115,1.648,-2.618,-2.863,-2.172,-1.327,-3.085,-2.051,-3.203,-2.867,-2.445,-1.347,-2.353,-2.56,-1.772,-2.728,-2.363,-3.186,-2.821,-1.863,-1.093,-1.984,-0.186,0.445,-0.976,-1.278,-1.866,-0.074,-2.169,-0.364,-1.105,-2.19,0.004,-1.619,-1.513,-1.703,-2.15,-5.767,14.158,-2.054,-11.994,-3.544,-2.225,-1.205,-16.416,-0.842,-2.795,-3.302,-1.23,224.417,-3.23,-1.63,-2.537,-2.41,-4.75,-1.42,-1.03,-1.12,-1.39,-0.7,-0.42,-0.75,-0.76,-1.55,-1.05,-0.54,-7.01,1.77,1.01,0.7
4,1,3,1.145,6.855,0.039,0.496,6.305,4.073,2.231,0.009,0.487,0.583,0.316,0.019,0.619,0.176,0.321,0.009,0.167,0,0.321,3.46,2.845,2.247,1.213,1.826,1.019,3.653,0.444,0.009,0.435,2.693,0.959,0.872,-1.472,4.762,-1.908,-0.651,3.11,1.652,-2.617,-2.862,-2.171,-1.325,-3.082,-2.051,-3.201,-2.863,-2.444,-1.349,-2.349,-2.557,-1.767,-2.724,-2.362,-3.184,-2.819,-1.856,-1.094,-1.983,-0.188,0.444,-0.976,-1.28,-1.864,-0.076,-2.17,-0.366,-1.105,-2.189,0.003,-1.618,-1.511,-1.702,-2.146,-5.765,14.192,-2.054,-11.879,-3.545,-2.223,-1.205,-15.942,-0.841,-2.785,-3.305,-1.23,341.54,-3.235,-1.63,-2.536,-2.41,-4.76,-1.42,-1.03,-1.12,-1.39,-0.7,-0.42,-0.75,-0.76,-1.55,-1.05,-0.54,-6.99,1.77,1.29,0.68
5,1,0,1.182,6.818,0.076,2.046,6.238,4.113,2.125,0.139,1.907,0.868,0.318,0.05,0.591,0.206,1.84,0.139,0.067,0,1.84,3.235,3.003,2.285,0.951,1.828,1.175,3.539,1.694,0.139,1.555,2.701,0.838,0.46,-1.386,4.433,-1.803,-0.548,2.96,1.473,-2.703,-2.907,-2.313,-1.369,-3.491,-1.858,-3.359,-3.808,-2.342,-1.115,-2.477,-2.612,-2.049,-2.774,-2.125,-3.305,-2.893,-1.807,-1.168,-2.095,-0.222,0.385,-1.043,-1.368,-2.039,-0.031,-2.186,-0.53,-1.2,-2.344,-0.039,-1.765,-1.871,-2.048,-2.413,-5.341,16.202,-1.963,-9.573,-3.102,-2.195,-1.12,-30.671,-0.836,-2.216,-2.949,-1.152,-21.492,-3.198,-1.642,-2.686,-2.31,-4.56,-1.41,-0.92,-0.93,-1.62,-0.68,-0.25,-0.78,-1.05,-1.43,-1.03,-0.41,-6.94,1.77,1.19,0.71
5,1,0,1.187,6.813,0.081,1.732,6.254,4.141,2.113,0.115,1.617,0.774,0.307,0.046,0.572,0.32,1.411,0.114,0.206,0,1.411,3.304,2.949,2.31,0.994,1.83,1.119,3.547,1.457,0.114,1.343,2.728,0.819,0.409,-1.453,4.443,-1.882,-0.582,2.978,1.465,-2.761,-2.975,-2.344,-1.431,-3.474,-1.964,-3.39,-3.67,-2.452,-1.174,-2.566,-2.701,-2.121,-2.878,-2.273,-3.362,-2.966,-1.896,-1.198,-2.16,-0.219,0.366,-1.088,-1.374,-2.099,-0.063,-2.257,-0.47,-1.24,-2.426,-0.032,-1.827,-1.899,-2.023,-2.528,-5.22,17.086,-1.917,-9.648,-3.037,-2.146,-1.101,-15.782,-0.811,-2.38,-2.86,-1.124,-25.603,-3.057,-1.583,-2.515,-2.26,-4.37,-1.39,-0.9,-0.95,-1.5,-0.68,-0.27,-0.75,-0.95,-1.38,-1.01,-0.39,-6.92,1.76,1.31,0.75
5,1,0,1.182,6.818,0.076,2.192,6.248,4.127,2.121,0.091,2.101,3.544,0.305,0.05,0.564,0.289,1.903,0.091,0.198,0,1.903,3.23,3.018,2.299,0.931,1.827,1.19,3.553,1.846,0.091,1.755,2.717,0.836,0.507,-1.392,4.486,-1.813,-0.535,3.008,1.477,-2.691,-2.899,-2.29,-1.356,-3.486,-1.844,-3.344,-3.835,-2.339,-1.094,-2.459,-2.6,-2.008,-2.772,-2.107,-3.278,-2.887,-1.828,-1.126,-2.063,-0.171,0.443,-1.02,-1.294,-2.036,0.01,-2.107,-0.462,-1.14,-2.288,0.032,-1.733,-1.887,-1.982,-2.368,-5.549,14.103,-2,-12.404,-3.167,-2.332,-1.129,93.098,-0.867,-2.576,-3.116,-1.187,26.119,-3.222,-1.659,-2.763,-2.32,-4.61,-1.42,-0.93,-0.93,-1.64,-0.69,-0.24,-0.78,-1.09,-1.44,-1.05,-0.42,-6.96,1.76,1.33,0.77
5,1,0,1.182,6.818,0.076,1.994,6.22,4.132,2.088,0.081,1.913,0.674,0.307,0.049,0.57,0.448,0.514,0.064,0.384,0,0.514,3.379,2.892,2.314,1.065,1.835,1.058,3.55,0.917,0.064,0.853,2.741,0.809,0.447,-1.421,4.439,-1.835,-0.561,2.995,1.444,-2.727,-2.925,-2.338,-1.393,-3.494,-2.235,-3.508,-3.466,-2.73,-1.396,-2.745,-2.911,-2.207,-3.128,-2.593,-3.51,-2.92,-1.866,-1.144,-2.086,-0.185,0.426,-1.167,-1.509,-2.182,-0.137,-2.486,-0.505,-1.373,-2.613,-0.102,-1.769,-1.923,-2.133,-2.739,-5.437,14.6,-1.981,-11.286,-2.896,-1.917,-1.06,-7.757,-0.738,-2.096,-2.587,-1.049,-7.905,-3.124,-1.632,-2.573,-2.28,-4.46,-1.41,-0.89,-0.97,-1.29,-0.66,-0.31,-0.67,-0.76,-1.29,-0.94,-0.37,-6.94,1.76,1.51,0.78
5,1,1,1.116,6.885,0.01,1.083,6.299,4.138,2.162,0.175,0.908,0.825,0.307,0.045,0.574,0.382,0.701,0.175,0.207,0,0.701,3.393,2.907,2.305,1.088,1.833,1.073,3.531,0.988,0.175,0.813,2.708,0.823,0.963,-1.493,4.361,-1.899,-0.679,2.909,1.452,-2.905,-3.083,-2.565,-1.52,-3.529,-2.177,-3.459,-3.676,-2.609,-1.443,-2.671,-2.758,-2.387,-2.87,-2.482,-3.451,-3.067,-1.9,-1.259,-2.191,-1.308,0.39,-1.093,-1.528,-2.041,-0.129,-2.432,-0.599,-1.32,-2.471,-0.134,-1.536,-1.779,-2.115,-2.568,-5.003,16.152,-1.888,-1.653,-3.104,-1.902,-1.129,-8.436,-0.754,-1.792,-2.675,-1.096,-6.144,-2.922,-1.532,-2.14,-2.17,-4.14,-1.34,-0.84,-0.96,-1.34,-0.67,-0.3,-0.7,-0.74,-1.32,-0.98,-0.34,-6.93,1.77,1.32,0.76
5,1,1,1.151,6.849,0.045,1.351,6.304,4.143,2.161,0.125,1.226,0.732,0.302,0.05,0.559,0.37,0.981,0.125,0.245,0,0.981,3.362,2.942,2.311,1.051,1.832,1.11,3.54,1.261,0.125,1.136,2.715,0.825,0.455,-1.482,4.419,-1.89,-0.657,2.958,1.461,-2.878,-3.056,-2.538,-1.489,-3.532,-2.131,-3.432,-3.753,-2.581,-1.393,-2.625,-2.716,-2.325,-2.833,-2.422,-3.412,-3.04,-1.9,-1.226,-2.158,-0.276,0.428,-1.067,-1.481,-2.027,-0.092,-2.368,-0.572,-1.26,-2.412,-0.086,-1.818,-1.792,-2.098,-2.502,-5.142,14.729,-1.92,-7.83,-3.151,-1.987,-1.14,-11.423,-0.774,-1.941,-2.809,-1.126,-9.59,-2.982,-1.566,-2.223,-2.19,-4.23,-1.36,-0.85,-0.95,-1.38,-0.67,-0.28,-0.71,-0.8,-1.35,-1,-0.35,-7,1.77,0.76,0.8
5,1,1,1.142,6.858,0.036,1.49,6.293,4.137,2.156,0.103,1.387,0.664,0.301,0.052,0.555,0.383,1.107,0.103,0.28,0,1.107,3.336,2.957,2.307,1.029,1.831,1.126,3.531,1.391,0.103,1.288,2.71,0.821,0.895,-1.465,4.426,-1.867,-0.643,2.971,1.455,-2.86,-3.031,-2.533,-1.468,-3.535,-2.1,-3.413,-3.808,-2.551,-1.373,-2.594,-2.681,-2.311,-2.793,-2.381,-3.383,-3.017,-1.884,-1.193,-2.118,-0.252,0.468,-1.038,-1.442,-1.998,-0.063,-2.308,-0.555,-1.21,-2.35,-0.051,-1.78,-1.779,-2.072,-2.44,-5.275,13.447,-1.953,-8.554,-3.214,-2.051,-1.154,-16.338,-0.793,-2.03,-2.919,-1.153,-16.098,-3.022,-1.591,-2.264,-2.2,-4.29,-1.36,-0.85,-0.94,-1.41,-0.68,-0.27,-0.72,-0.82,-1.36,-1.01,-0.36,-7.01,1.77,1.01,0.81
5,1,1,1.01,6.99,-0.096,3.352,6.455,3.229,3.226,1.694,1.658,-0.433,0.539,0.539,0.539,2.745,0.607,1.396,1.349,0.298,0.31,3.04,3.416,1.517,1.522,1.712,1.704,3.711,3.326,1.681,1.645,1.857,1.854,0.372,-0.75,4.886,-0.75,-0.75,2.444,2.442,-2.114,-2.113,-2.114,-0.663,-3.03,-1.294,-3.032,-3.027,-1.294,-1.294,-1.558,-1.558,-1.559,-1.558,-1.294,-3.03,-2.114,-0.75,-0.722,-0.724,-0.721,0.899,-0.552,-0.996,-0.551,-0.552,-1.001,-0.991,-0.67,-0.671,-0.665,-0.722,-0.552,-1.022,-0.67,-8.941,7.181,-4.46,-4.475,-5.506,-3.429,-2.754,-2.758,-1.71,-1.72,-5.539,-2.767,-2.788,-6.513,-3.259,-3.255,-3.05,-9.74,-1.53,-1.53,-1,-2.64,-0.5,-0.5,-1.32,-1.32,-2.38,-1.19,-1.19,-6.99,1.77,1.29,0.82
5,1,2,1.099,6.901,-0.007,1.103,6.315,4.101,2.214,0.061,1.042,0.617,0.308,0.031,0.591,0.452,0.65,0.061,0.391,0,0.65,3.429,2.887,2.278,1.151,1.824,1.063,3.598,1.046,0.061,0.985,2.697,0.901,0.443,-1.446,4.532,-1.85,-0.664,2.987,1.545,-2.802,-2.986,-2.462,-1.413,-3.365,-2.134,-3.353,-3.389,-2.528,-1.461,-2.494,-2.627,-2.099,-2.757,-2.415,-3.354,-2.959,-1.823,-1.236,-2.114,-0.339,0.383,-1.076,-1.493,-1.962,-0.174,-2.356,-0.605,-1.26,-2.349,-0.144,-1.766,-1.664,-1.987,-2.361,-5.11,16.489,-1.94,-6.531,-3.187,-1.933,-1.161,-6.614,-0.774,-1.757,-2.855,-1.148,-6.256,-3.135,-1.615,-2.326,-2.25,-4.47,-1.37,-0.9,-1.02,-1.35,-0.68,-0.34,-0.72,-0.73,-1.44,-1.03,-0.43,-7.12,1.77,0.94,0.77
5,1,2,1.123,6.877,0.018,1.055,6.327,4.089,2.238,0.018,1.037,0.602,0.303,0.032,0.579,0.425,0.63,0.018,0.407,0,0.63,3.445,2.881,2.267,1.178,1.822,1.06,3.616,1.001,0.018,0.983,2.688,0.928,1.069,-1.436,4.588,-1.84,-0.662,3.014,1.574,-2.781,-2.966,-2.443,-1.387,-3.33,-2.124,-3.335,-3.32,-2.507,-1.47,-2.455,-2.599,-2.043,-2.726,-2.399,-3.335,-2.934,-1.806,-1.199,-2.065,-0.315,0.431,-1.051,-1.434,-1.922,-0.165,-2.293,-0.554,-1.21,-2.283,-0.113,-1.711,-1.606,-1.891,-2.266,-5.277,14.679,-1.98,-7.104,-3.278,-2.009,-1.18,-7.14,-0.794,-1.913,-2.989,-1.177,-8.213,-3.195,-1.638,-2.378,-2.28,-4.56,-1.38,-0.92,-1.03,-1.36,-0.68,-0.35,-0.73,-0.72,-1.47,-1.03,-0.45,-7.08,1.76,1.07,0.76
5,1,2,1.115,6.885,0.009,1.069,6.335,4.084,2.251,0.013,1.056,0.589,0.3,0.034,0.572,0.392,0.676,0.013,0.38,0,0.676,3.448,2.887,2.263,1.185,1.821,1.066,3.626,1.018,0.013,1.005,2.684,0.942,1.044,-1.427,4.601,-1.832,-0.654,3.016,1.584,-2.771,-2.959,-2.432,-1.376,-3.321,-2.115,-3.33,-3.304,-2.498,-1.463,-2.439,-2.588,-2.016,-2.714,-2.385,-3.329,-2.924,-1.793,-1.177,-2.039,-0.298,0.46,-1.032,-1.408,-1.9,-0.15,-2.259,-0.536,-1.18,-2.249,-0.095,-1.681,-1.579,-1.854,-2.215,-5.382,13.772,-2.003,-7.554,-3.341,-2.051,-1.191,-7.9,-0.806,-1.989,-3.073,-1.194,-9.917,-3.225,-1.646,-2.422,-2.29,-4.6,-1.38,-0.93,-1.04,-1.37,-0.68,-0.36,-0.73,-0.73,-1.49,-1.04,-0.47,-7.06,1.76,1.29,0.76
5,1,2,1.093,6.907,-0.012,1.108,6.342,4.082,2.261,0.012,1.096,0.592,0.301,0.034,0.572,0.374,0.733,0.012,0.363,0,0.733,3.448,2.894,2.261,1.187,1.821,1.073,3.633,1.058,0.012,1.047,2.682,0.951,1.014,-1.421,4.608,-1.826,-0.654,3.014,1.595,-2.766,-2.956,-2.425,-1.369,-3.319,-2.108,-3.328,-3.302,-2.493,-1.457,-2.428,-2.582,-1.998,-2.706,-2.375,-3.327,-2.918,-1.782,-1.175,-2.033,-0.301,0.463,-1.031,-1.405,-1.896,-0.153,-2.252,-0.538,-1.18,-2.239,-0.097,-1.672,-1.574,-1.847,-2.201,-5.398,13.698,-2.008,-7.51,-3.344,-2.06,-1.192,-7.76,-0.809,-1.995,-3.079,-1.198,-9.808,-3.244,-1.65,-2.438,-2.29,-4.63,-1.38,-0.93,-1.04,-1.37,-0.68,-0.36,-0.73,-0.74,-1.5,-1.04,-0.48,-7.03,1.76,1.47,0.76
5,1,3,1.167,6.833,0.062,0.589,6.32,4.096,2.223,0.048,0.542,0.626,0.31,0.037,0.587,0.281,0.309,0.048,0.233,0,0.309,3.463,2.857,2.263,1.2,1.833,1.024,3.576,0.49,0.048,0.442,2.679,0.897,0.425,-1.44,4.431,-1.852,-0.659,2.901,1.53,-2.826,-3.02,-2.469,-1.448,-3.376,-2.159,-3.406,-3.319,-2.543,-1.475,-2.573,-2.7,-2.195,-2.824,-2.462,-3.403,-2.989,-1.809,-1.198,-2.095,0.285,0.44,-1.052,-1.434,-1.94,-0.15,-2.341,-0.503,-1.25,-2.36,-0.107,-1.903,-1.601,-1.891,-2.373,-5.275,14.363,-1.955,7.801,-3.292,-1.992,-1.167,-7.997,-0.783,-2.035,-2.861,-1.135,-8.381,-3.077,-1.566,-2.323,-2.24,-4.36,-1.36,-0.9,-1.03,-1.32,-0.66,-0.36,-0.72,-0.69,-1.39,-0.99,-0.41,-6.94,1.77,0.97,0.76
5,1,3,1.167,6.834,0.061,0.561,6.326,4.098,2.227,0.021,0.54,0.605,0.303,0.034,0.578,0.204,0.357,0.021,0.183,0,0.357,3.461,2.864,2.266,1.195,1.832,1.032,3.583,0.479,0.021,0.458,2.682,0.901,1.026,-1.454,4.466,-1.868,-0.664,2.929,1.537,-2.832,-3.027,-2.475,-1.451,-3.386,-2.163,-3.412,-3.337,-2.55,-1.478,-2.573,-2.703,-2.187,-2.829,-2.462,-3.41,-2.995,-1.829,-1.19,-2.086,-0.278,0.457,-1.053,-1.409,-1.945,-0.149,-2.31,-0.484,-1.23,-2.342,0.093,-1.725,-1.609,-1.864,-2.44,-5.316,13.841,-1.965,-8.012,-3.287,-2.033,-1.165,-8.023,-0.793,-2.132,-2.913,-1.145,9.683,-3.072,-1.568,-2.315,-2.23,-4.36,-1.35,-0.9,-1.02,-1.32,-0.66,-0.36,-0.72,-0.7,-1.39,-0.99,-0.41,-6.92,1.76,1.02,0.61
5,1,3,1.144,6.856,0.039,0.637,6.329,4.098,2.231,0.019,0.619,0.586,0.3,0.033,0.572,0.227,0.411,0.019,0.208,0,0.411,3.457,2.872,2.266,1.191,1.832,1.04,3.586,0.567,0.019,0.549,2.682,0.904,0.487,-1.456,4.467,-1.871,-0.665,2.929,1.538,-2.836,-3.031,-2.477,-1.454,-3.395,-2.163,-3.418,-3.352,-2.554,-1.476,-2.573,-2.706,-2.181,-2.833,-2.46,-3.416,-2.999,-1.831,-1.181,-2.076,-0.27,0.474,-1.049,-1.392,-1.942,-0.144,-2.289,-0.473,-1.217,-2.327,-0.084,-1.714,-1.608,-1.846,-2.329,-5.359,13.349,-1.974,-8.263,-3.296,-2.064,-1.167,-8.297,-0.8,-2.201,-2.947,-1.153,-10.783,-3.069,-1.565,-2.314,-2.23,-4.35,-1.35,-0.9,-1.02,-1.33,-0.66,-0.36,-0.72,-0.7,-1.39,-0.99,-0.41,-6.92,1.76,1.24,0.62
5,1,3,1.13,6.87,0.025,0.637,6.327,4.099,2.228,0.018,0.619,0.579,0.301,0.033,0.574,0.233,0.404,0.018,0.215,0,0.404,3.456,2.871,2.267,1.189,1.832,1.039,3.584,0.565,0.018,0.547,2.683,0.901,1.005,-1.458,4.459,-1.872,-0.67,2.923,1.536,-2.84,-3.035,-2.483,-1.458,-3.4,-2.167,-3.421,-3.361,-2.557,-1.481,-2.578,-2.709,-2.191,-2.836,-2.464,-3.419,-3.003,-1.832,-1.185,-2.082,-0.272,0.471,-1.052,-1.396,-1.947,-0.146,-2.295,-0.475,-1.221,-2.333,-0.086,-1.72,-1.614,-1.853,-2.338,-5.34,13.442,-1.969,-8.184,-3.284,-2.057,-1.164,-8.153,-0.798,-2.188,-2.936,-1.15,-10.527,-3.059,-1.561,-2.292,-2.23,-4.34,-1.35,-0.9,-1.02,-1.33,-0.66,-0.35,-0.72,-0.7,-1.39,-0.99,-0.41,-6.91,1.76,1.44,0.62
6,1,0,0.98,7.021,-0.126,0.741,7.092,4.18,2.913,0.008,0.733,-0.187,0.347,0.046,0.653,0.616,0.123,0.008,0.608,0,0.123,5.032,2.06,2.681,2.351,1.499,0.562,4.4,0.441,0.008,0.433,2.735,1.665,0.443,-1.378,4.569,-2.284,-0.518,2.227,2.342,-2.67,-3.402,-1.622,-1.44,-2.06,-4.163,-3.015,-0.972,-4.095,-4.345,-2.236,-2.905,-1.14,-2.666,-4.049,-2.194,-2.874,-1.334,-1.536,-2.696,-0.354,-0.079,-1.606,-1.435,-2.7,-0.496,-2.691,-0.148,-1.411,-2.589,-0.21,-1.954,-1.75,-0.949,-1.989,-4.618,-89.643,-1.55,-8.233,-3.134,-1.435,-0.993,-4.742,-0.557,-3.799,-3.118,-1.056,-7.94,-3.314,-0.975,-4.521,-2.66,-4.93,-1.23,-1.8,-2.44,-0.49,-0.89,-2.42,-0.37,-0.13,-1.97,-0.94,-1.46,-6.81,1.72,1.93,0.79
6,1,0,1.08,6.92,-0.025,0.861,6.258,4.061,2.197,0.022,0.84,0.594,0.328,0.014,0.647,0.598,0.263,0.022,0.577,0,0.263,4.222,2.035,2.625,1.598,1.436,0.599,3.696,0.639,0.022,0.617,2.695,1.002,0.475,-1.39,4.801,-1.853,-0.516,3.137,1.664,-2.43,-2.719,-1.896,-1.205,-1.832,-3.669,-2.265,-1.124,-3.55,-3.954,-2.201,-2.474,-1.471,-2.661,-3.503,-2.11,-2.854,-1.8,-1.052,-1.952,-0.136,0.366,-1.039,-1.072,-1.916,-0.149,-2.004,-0.117,-1.048,-2.129,0.057,-1.593,-1.468,-0.973,-2.05,-5.947,17.105,-2.08,-16.16,-4.066,-1.899,-1.37,-10.719,-0.717,-5.126,-3.527,-1.266,17.505,-3.455,-1.692,-3.227,-2.58,-5.19,-1.49,-1.16,-2.3,-0.55,-1.16,-1.42,-0.4,-0.15,-1.68,-1.09,-0.68,-6.97,1.75,2.33,0.77
6,1,0,1.072,6.929,-0.034,0.814,6.256,4.064,2.192,0.018,0.796,0.571,0.328,0.015,0.646,0.544,0.27,0.018,0.526,0,0.27,4.217,2.038,2.626,1.591,1.437,0.601,3.694,0.594,0.018,0.576,2.697,0.997,0.541,-1.402,4.807,-1.866,-0.521,3.147,1.661,-2.437,-2.727,-1.902,-1.214,-1.843,-3.667,-2.275,-1.132,-3.553,-3.938,-2.212,-2.483,-1.48,-2.673,-3.509,-2.123,-2.855,-1.817,-1.036,-1.94,-0.116,0.394,-1.033,-1.04,-1.917,-0.138,-1.974,-0.084,-1.022,-2.108,0.087,-1.582,-1.47,-0.946,-2.032,-6.038,15.876,-2.094,-18.908,-4.081,-1.961,-1.37,-11.528,-0.728,-7.164,-3.614,-1.279,11.458,-3.43,-1.686,-3.185,-2.57,-5.15,-1.49,-1.15,-2.29,-0.56,-1.15,-1.41,-0.4,-0.15,-1.67,-1.09,-0.67,-6.96,1.75,2.27,0.78
6,1,0,1.075,6.925,-0.031,0.792,6.254,4.064,2.19,0.016,0.776,0.568,0.328,0.015,0.646,0.521,0.271,0.016,0.504,0,0.271,4.215,2.039,2.626,1.589,1.438,0.601,3.691,0.572,0.016,0.556,2.697,0.995,0.509,-1.402,4.796,-1.866,-0.522,3.138,1.658,-2.44,-2.729,-1.904,-1.217,-1.846,-3.667,-2.278,-1.135,-3.554,-3.936,-2.215,-2.486,-1.484,-2.677,-3.511,-2.128,-2.857,-1.816,-1.043,-1.948,-0.123,0.383,-1.038,-1.051,-1.922,-0.141,-1.984,-0.096,-1.032,-2.118,0.078,-1.59,-1.476,-0.959,-2.044,-5.993,16.331,-2.086,-17.831,-4.061,-1.939,-1.366,-11.257,-0.724,-6.247,-3.577,-1.273,12.789,-3.422,-1.682,-3.175,-2.56,-5.14,-1.49,-1.15,-2.28,-0.56,-1.15,-1.4,-0.4,-0.15,-1.67,-1.08,-0.67,-6.95,1.75,2.28,0.77
